empresa,anio_iso,semana_iso,invest_GADS,invest_META,impressions_GADS,impressions_META,clicks_GADS,clicks_META,conversions_GADS,conversions_META,revenue_GADS,revenue_META,sessions_GA,add_to_carts_GA,checkouts_GA,transactions_GA,transactions_GADS,transactions_META,reach_GA,user_engagement_duration_GA,bounce_rate_GA,Estacion,invest_total_paid,Fecha,evt_Black Friday,evt_Carnaval,evt_Cyber Monday,evt_Dia de la Madre,evt_Dia del Padre,evt_Hot Sale,evt_Navidad,evt_San Valentin,evt_Semana Santa,evento_especial,periodo_m,IPC Prendas de vestir y calzado,Tasa de desocupación abierta,Tasa de empleo,Variación IPC (%) General,IPC General Acumulado,Total índice de salarios,Salario real,Índice de Confianza del Consumidor,Índice Estimador Mensual de Actividad Económica,Variación Estimador Mensual de Actividad Económica,Índice Ventas en Supermercados y Shoppings,Variación Ventas en Supermercados y Shoppings,Brecha Cambiaria (%),industria,Costo_fijo_num,Ticket_promedio_num,Margen_pct,ctr_META,cpc_META,cpm_META,ctr_GADS,cpc_GADS,cpm_GADS,average_sessions_durations_GA,ticket_est_m,first_monday,tc_prom_mes,ticket_usd
CHERRY PICKER,2024,14,28.75370243025373,,38831.0,0.0,877.0,0.0,5.08,0.0,154.8431398316801,,3959.0,872.0,112.0,63.0,5.08,0.0,3573.0,251839.0,2.87,Otoño,28.75370243025373,2024-04-01,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,73466.83,0.7,,,,0.022585048028636912,0.03278643378592215,0.7404831817427758,63.611770649153826,52552.00947773987,2024-04-01,1007.8333333333334,52.14355165643116
CHERRY PICKER,2024,15,59.756399394829714,,29510.0,0.0,869.0,0.0,18.02,0.0,773.4802183248893,,4265.0,1098.0,133.0,93.0,18.02,0.0,3852.0,277908.0,2.9699999999999998,Otoño,59.756399394829714,2024-04-08,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,73466.83,0.7,,,,0.02944764486614707,0.06876455626562683,2.024954232288367,65.1601406799531,52552.00947773987,2024-04-08,1007.8333333333334,52.14355165643116
CHERRY PICKER,2024,16,53.81171962616823,,36050.0,0.0,1075.0,0.0,13.4,0.0,484.10638317757014,,5436.0,943.0,165.0,107.0,13.4,0.0,4893.0,278655.0,3.41,Otoño,53.81171962616823,2024-04-15,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,73466.83,0.7,,,,0.029819694868238558,0.050057413605737885,1.492696799616317,51.26103752759382,52552.00947773987,2024-04-15,1007.8333333333334,52.14355165643116
CHERRY PICKER,2024,17,66.87607476635515,,32446.0,0.0,933.0,0.0,13.06,0.0,677.6037663551402,,4917.0,1030.0,154.0,98.0,13.06,0.0,4443.0,265478.0,3.23,Otoño,66.87607476635515,2024-04-22,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,73466.83,0.7,,,,0.02875547062812057,0.07167853672706875,2.061150057521887,53.991864958307914,52552.00947773987,2024-04-22,1007.8333333333334,52.14355165643116
CHERRY PICKER,2024,18,59.0059429298399,,23439.0,0.0,794.0,0.0,10.46,0.0,635.7669442922501,,4429.0,862.0,125.0,73.0,10.46,0.0,3984.0,232358.0,3.23,Otoño,59.0059429298399,2024-04-29,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,73466.83,0.7,,,,0.03387516532275268,0.07431478958418122,2.5174257830897178,52.46285843305487,52552.00947773987,2024-04-29,1007.8333333333334,52.14355165643116
CHERRY PICKER,2024,19,76.98977661499596,,43947.0,0.0,1110.0,0.0,21.44,0.0,1054.3136204511034,,6307.0,1424.0,237.0,144.0,21.44,0.0,5793.0,401095.0,3.2,Otoño,76.98977661499596,2024-05-06,0,0,0,0,0,0,0,0,0,Ninguno,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,73466.83,0.7,,,,0.025257696771110658,0.06936015911260897,1.7518778668622652,63.59521166957349,54200.91839356785,2024-05-06,1115.483870967742,48.58960295548304
CHERRY PICKER,2024,20,190.1887342995169,,85221.0,0.0,1934.0,0.0,53.36,0.0,2103.6352850241547,,11855.0,2383.0,528.0,370.0,53.36,0.0,10501.0,735019.0,3.33,Otoño,190.1887342995169,2024-05-13,0,0,0,0,0,1,0,0,0,Hot Sale,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,73466.83,0.7,,,,0.022693936940425482,0.09833957306076366,2.231712069789335,62.00075917334458,54200.91839356785,2024-05-13,1115.483870967742,48.58960295548304
CHERRY PICKER,2024,21,60.780048309178746,,25914.0,0.0,745.0,0.0,11.44,0.0,502.87502415458937,,5542.0,974.0,111.0,58.0,11.44,0.0,4925.0,269919.0,3.38,Otoño,60.780048309178746,2024-05-20,0,0,0,0,0,0,0,0,0,Ninguno,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,73466.83,0.7,,,,0.028748938797561165,0.0815839574619849,2.345452199937437,48.70425839047275,54200.91839356785,2024-05-20,1115.483870967742,48.58960295548304
CHERRY PICKER,2024,22,63.47006716465556,,21360.0,0.0,763.0,0.0,28.45,0.0,1208.9632883015174,,4426.0,1068.0,149.0,108.0,28.45,0.0,3964.0,293256.0,3.12,Otoño,63.47006716465556,2024-05-27,0,0,0,0,0,0,0,0,0,Ninguno,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,73466.83,0.7,,,,0.03572097378277154,0.08318488488159313,2.9714450919782567,66.25756891098057,54200.91839356785,2024-05-27,1115.483870967742,48.58960295548304
CHERRY PICKER,2024,23,71.83908681138871,,22809.0,0.0,804.0,0.0,23.31,0.0,989.8192850202404,,5345.0,1487.0,211.0,124.0,23.31,0.0,4738.0,411211.0,2.8,Otoño,71.83908681138871,2024-06-03,0,0,0,0,0,0,0,0,0,Ninguno,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,73466.83,0.7,,,,0.03524924371958438,0.08935209802411531,3.149593880108234,76.93376987839102,55752.47607784695,2024-06-03,1282.8333333333333,43.460420484225246
CHERRY PICKER,2024,24,71.59129954645712,,26180.0,0.0,739.0,0.0,24.16,0.0,1263.2756683030052,,3712.0,1111.0,127.0,79.0,24.16,0.0,3242.0,265589.0,2.77,Otoño,71.59129954645712,2024-06-10,0,0,0,0,1,0,0,0,0,Dia del Padre,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,73466.83,0.7,,,,0.028227654698242934,0.09687591278275659,2.734579814608752,71.54876077586206,55752.47607784695,2024-06-10,1282.8333333333333,43.460420484225246
CHERRY PICKER,2024,25,74.17025961538462,,24841.0,0.0,742.0,0.0,13.95,0.0,714.9590865384616,,4323.0,1002.0,156.0,74.0,13.95,0.0,3962.0,276407.0,3.0300000000000002,Invierno,74.17025961538462,2024-06-17,0,0,0,0,0,0,0,0,0,Ninguno,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,73466.83,0.7,,,,0.029869973028461012,0.09995991861911674,2.985800073080175,63.938699976867916,55752.47607784695,2024-06-17,1282.8333333333333,43.460420484225246
CHERRY PICKER,2024,26,80.89557692307693,,25454.0,0.0,773.0,0.0,19.33,0.0,895.0287980769231,,4434.0,1171.0,182.0,108.0,19.33,0.0,3971.0,294410.0,3.03,Invierno,80.89557692307693,2024-06-24,0,0,0,0,0,0,0,0,0,Ninguno,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,73466.83,0.7,,,,0.030368507896597785,0.10465145785650315,3.178108624305686,66.39828597203429,55752.47607784695,2024-06-24,1282.8333333333333,43.460420484225246
CHERRY PICKER,2024,27,85.59005302137402,107.37460335030818,33374.0,98456.0,1020.0,1304.0,21.85,17.0,1297.230310535225,783.9000813675449,6365.0,1787.0,192.0,111.0,21.85,17.0,5713.0,393052.0,3.17,Invierno,192.9646563716822,2024-07-01,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,73466.83,0.7,0.01324449500284391,0.08234248723183142,1.0905846606637297,0.03056271348954276,0.08391181668762158,2.564572811810811,61.752081696779264,57400.66613374705,2024-07-01,1426.1290322580646,40.24927957806285
CHERRY PICKER,2024,28,82.82054636753804,136.53101661334372,42491.0,135764.0,1112.0,1986.0,21.6,34.0,990.8037682715568,1758.6755030355052,7000.0,1843.0,215.0,138.0,21.6,34.0,6328.0,426947.0,3.3,Invierno,219.35156298088177,2024-07-08,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,73466.83,0.7,0.014628325623876727,0.06874673545485585,1.0056496318121426,0.026170247817184817,0.07447890860390112,1.9491314953175507,60.99242857142857,57400.66613374705,2024-07-08,1426.1290322580646,40.24927957806285
CHERRY PICKER,2024,29,98.50812727272728,174.2282,44718.0,176453.0,1108.0,2322.0,25.19,46.0,1272.1841,2424.3944545454547,6764.0,1784.0,226.0,146.0,25.19,46.0,6096.0,383025.0,3.4299999999999997,Invierno,272.7363272727273,2024-07-15,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,73466.83,0.7,0.01315931154471729,0.07503367786391042,0.9873915433571545,0.02477749452122188,0.08890625205119791,2.2028741731009274,56.62699586043761,57400.66613374705,2024-07-15,1426.1290322580646,40.24927957806285
CHERRY PICKER,2024,30,80.805,145.14773636363637,31371.0,140669.0,723.0,1673.0,19.31,27.0,955.6605,1036.871309090909,5881.0,1393.0,200.0,110.0,19.31,27.0,5188.0,342580.0,3.4,Invierno,225.95273636363638,2024-07-22,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,73466.83,0.7,0.011893167648877863,0.08675895777862305,1.03183882990308,0.023046762933919863,0.11176348547717843,2.5757865544611267,58.25199795953069,57400.66613374705,2024-07-22,1426.1290322580646,40.24927957806285
CHERRY PICKER,2024,31,99.93072134948245,126.12628725231438,39429.0,114662.0,911.0,1248.0,22.54,18.0,897.5277987027437,765.328497360662,5316.0,1095.0,167.0,103.0,22.54,18.0,4830.0,307909.0,3.21,Invierno,226.05700860179684,2024-07-29,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,73466.83,0.7,0.010884163890390888,0.10106273017012371,1.0999833183819783,0.023104821324405896,0.10969343726617174,2.534447268494825,57.9211813393529,57400.66613374705,2024-07-29,1426.1290322580646,40.24927957806285
CHERRY PICKER,2024,32,92.15986838689922,243.1225149102135,41092.0,222787.0,1115.0,2838.0,22.5,62.0,1116.0785774356254,2565.313277261436,6638.0,2140.0,302.0,184.0,22.5,62.0,5834.0,473797.0,3.23,Invierno,335.28238329711274,2024-08-05,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,73466.83,0.7,0.012738624785108647,0.08566684810085043,1.0912778344796308,0.027134235374282098,0.08265459048152396,2.242769112890568,71.37646881590841,58849.555303484696,2024-08-05,1340.0,43.91757858469007
CHERRY PICKER,2024,33,93.15983856502243,468.3880089686099,34401.0,459615.0,919.0,6748.0,17.22,113.0,898.0084484304932,5325.682206278027,6833.0,1659.0,241.0,141.0,17.22,113.0,6207.0,402069.0,3.33,Invierno,561.5478475336323,2024-08-12,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,73466.83,0.7,0.0146818532902538,0.0694113824790471,1.0190877342310627,0.026714339699427343,0.10137087983136281,2.708056119444854,58.84223620664422,58849.555303484696,2024-08-12,1340.0,43.91757858469007
CHERRY PICKER,2024,34,89.33831390134529,476.6377937219731,33471.0,522425.0,908.0,8226.0,18.28,127.0,776.5651569506726,5694.096807174888,7451.0,1670.0,266.0,160.0,18.28,127.0,6829.0,471308.0,3.31,Invierno,565.9761076233184,2024-08-19,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,73466.83,0.7,0.015745800832655404,0.05794283901312583,0.9123564027792948,0.02712796151892683,0.0983902135477371,2.6691259269620056,63.25432827808348,58849.555303484696,2024-08-19,1340.0,43.91757858469007
CHERRY PICKER,2024,35,84.94268714903244,501.4956303882358,23153.0,503376.0,789.0,7722.0,12.68,129.0,529.0463513109522,5717.62800517109,7427.0,1401.0,270.0,141.0,12.68,129.0,6823.0,398934.0,3.36,Invierno,586.4383175372682,2024-08-26,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,73466.83,0.7,0.01534042147420616,0.06494374907902561,0.996264482987341,0.0340776573230251,0.1076586655881273,3.668755113766356,53.71401642655177,58849.555303484696,2024-08-26,1340.0,43.91757858469007
CHERRY PICKER,2024,36,101.20696943113477,550.5161166794497,34202.0,573916.0,951.0,7845.0,26.43,132.0,975.0453384596934,5934.468405985875,7716.0,1426.0,252.0,143.0,26.43,132.0,7047.0,411022.0,3.45,Invierno,651.7230861105845,2024-09-02,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,73466.83,0.7,0.013669247764481213,0.07017413851873164,0.9592276860715674,0.027805391497573242,0.10642162926512594,2.9590950655264243,53.268792120269566,60227.50119635039,2024-09-02,1248.6666666666667,48.233449970382054
CHERRY PICKER,2024,37,61.02493829270145,552.1148713450292,22657.0,524452.0,541.0,7149.0,11.75,99.0,489.69075149996206,5649.495622123491,6214.0,1436.0,198.0,103.0,11.75,99.0,5682.0,325326.0,3.63,Invierno,613.1398096377307,2024-09-09,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,73466.83,0.7,0.013631371412445753,0.07722966447685399,1.052746240542565,0.023877830251136514,0.1128002556242171,2.693425356079863,52.35371741229482,60227.50119635039,2024-09-09,1248.6666666666667,48.233449970382054
CHERRY PICKER,2024,38,107.46311961722488,589.3645167464115,40185.0,535324.0,770.0,8100.0,13.19,100.0,537.9366698564594,5389.12190430622,6752.0,1247.0,202.0,99.0,13.19,100.0,6088.0,381780.0,3.52,Primavera,696.8276363636363,2024-09-16,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,73466.83,0.7,0.015131023454954384,0.07276105145017425,1.1009491760997292,0.019161378623864626,0.13956249300938295,2.674209770243247,56.54324644549763,60227.50119635039,2024-09-16,1248.6666666666667,48.233449970382054
CHERRY PICKER,2024,39,84.3013014354067,578.8854832535885,24571.0,502859.0,618.0,6599.0,19.8,89.0,983.6572535885167,4650.382851674641,5636.0,1366.0,200.0,93.0,19.8,89.0,5090.0,319715.0,3.4699999999999998,Primavera,663.1867846889952,2024-09-23,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,73466.83,0.7,0.013122962898148387,0.08772321310101357,1.1511884708309656,0.025151601481421187,0.13640987287282638,3.4309267606286555,56.727288857345634,60227.50119635039,2024-09-23,1248.6666666666667,48.233449970382054
CHERRY PICKER,2024,40,91.76828949154617,682.2492749993792,22112.0,664074.0,709.0,8916.0,20.18,98.0,1137.7782644888039,5527.244483203783,7178.0,1414.0,209.0,108.0,20.18,98.0,6590.0,365024.0,3.54,Primavera,774.0175644909253,2024-09-30,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,73466.83,0.7,0.013426214548378645,0.076519658479069,1.0273693519086415,0.03206403762662807,0.1294334125409678,4.1501578098564655,50.85316244079131,60227.50119635039,2024-09-30,1248.6666666666667,48.233449970382054
CHERRY PICKER,2024,41,84.84196604090354,681.6716228174603,26781.0,698901.0,745.0,9140.0,27.67,129.0,1167.3661878052503,6536.999641514041,7628.0,1772.0,212.0,135.0,27.67,129.0,6971.0,418030.0,3.6,Primavera,766.5135888583638,2024-10-07,0,0,0,0,0,0,0,0,0,Ninguno,2024-10-01,4.4,6.4,45.7,2.7,34248.98,5384.0,15.72,42.42,149.1,0.9,82.0,-0.7,21.464,Indumentaria,13000000.0,73466.83,0.7,0.013077674806589203,0.07458114035201972,0.9753479002283018,0.027818229341697472,0.11388183361195106,3.1679909652702865,54.80204509701101,61933.73675432446,2024-10-07,1190.967741935484,52.00286672221176
CHERRY PICKER,2024,42,90.565,736.6534190476191,22491.0,613431.0,672.0,6698.0,16.54,79.0,1091.4800095238095,4859.862266666667,6202.0,1244.0,176.0,100.0,16.54,79.0,5613.0,309495.0,3.5,Primavera,827.2184190476191,2024-10-14,0,0,0,1,0,0,0,0,0,Dia de la Madre,2024-10-01,4.4,6.4,45.7,2.7,34248.98,5384.0,15.72,42.42,149.1,0.9,82.0,-0.7,21.464,Indumentaria,13000000.0,73466.83,0.7,0.010918913455629077,0.10998110167925039,1.2008741309904767,0.029878618113912233,0.13476934523809522,4.026721799831043,49.90245082231538,61933.73675432446,2024-10-14,1190.967741935484,52.00286672221176
CHERRY PICKER,2024,43,96.34934285714286,774.2958666666667,26268.0,646105.0,734.0,6467.0,18.810000000000002,97.0,721.6464095238096,5389.811028571428,6317.0,1239.0,209.0,127.0,18.810000000000002,97.0,5737.0,340629.0,3.42,Primavera,870.6452095238096,2024-10-21,0,0,0,0,0,0,0,0,0,Ninguno,2024-10-01,4.4,6.4,45.7,2.7,34248.98,5384.0,15.72,42.42,149.1,0.9,82.0,-0.7,21.464,Indumentaria,13000000.0,73466.83,0.7,0.01000920902949211,0.11973030256172362,1.1984056255046265,0.027942744023146032,0.13126613468275594,3.6679360003480603,53.92258983694792,61933.73675432446,2024-10-21,1190.967741935484,52.00286672221176
CHERRY PICKER,2024,44,56.42041287001287,938.1350075590307,13147.0,713495.0,469.0,7239.0,21.87,123.0,735.4098483912484,6483.156305281879,7385.0,1799.0,282.0,177.0,21.87,123.0,6585.0,440052.0,3.5300000000000002,Primavera,994.5554204290436,2024-10-28,0,0,0,0,0,0,0,0,0,Ninguno,2024-10-01,4.4,6.4,45.7,2.7,34248.98,5384.0,15.72,42.42,149.1,0.9,82.0,-0.7,21.464,Indumentaria,13000000.0,73466.83,0.7,0.010145831435398987,0.1295945583034992,1.3148445434922889,0.03567353768920666,0.12029938778254343,4.291504744049051,59.58727149627624,61933.73675432446,2024-10-28,1190.967741935484,52.00286672221176
CHERRY PICKER,2024,45,,1297.3476082002346,0.0,612709.0,0.0,6715.0,0.0,152.0,,8666.15152919649,7287.0,2102.0,333.0,205.0,0.0,152.0,6471.0,563147.0,3.32,Primavera,1297.3476082002346,2024-11-04,0,0,1,0,0,0,0,0,0,Cyber Monday,2024-11-01,1.9,6.4,45.7,2.4,35070.96,5591.0,15.94,45.02,150.6,1.0,82.6,0.7,12.1,Indumentaria,13000000.0,73466.83,0.7,0.01095952564757495,0.19320143085632682,2.117396036618092,,,,77.28104844243173,62838.87213262247,2024-11-04,1124.3333333333333,55.88989516687442
CHERRY PICKER,2024,46,103.96520754716981,745.4004467806075,33409.0,618638.0,718.0,7353.0,9.14,86.0,482.363679245283,4276.96455186564,6622.0,1317.0,177.0,136.0,9.14,86.0,6020.0,335709.0,3.64,Primavera,849.3656543277773,2024-11-11,0,0,0,0,0,0,0,0,0,Ninguno,2024-11-01,1.9,6.4,45.7,2.4,35070.96,5591.0,15.94,45.02,150.6,1.0,82.6,0.7,12.1,Indumentaria,13000000.0,73466.83,0.7,0.01188578781128867,0.10137364977296444,1.204905690857347,0.021491214942081473,0.14479833920218638,3.1118922310506094,50.69601328903654,62838.87213262247,2024-11-11,1124.3333333333333,55.88989516687442
CHERRY PICKER,2024,47,76.01494339622641,778.2629528301886,23938.0,682014.0,652.0,6508.0,19.09,78.0,757.5484339622641,4234.056773584905,5774.0,1206.0,174.0,110.0,19.09,78.0,5259.0,318484.0,3.66,Primavera,854.277896226415,2024-11-18,0,0,0,0,0,0,0,0,0,Ninguno,2024-11-01,1.9,6.4,45.7,2.4,35070.96,5591.0,15.94,45.02,150.6,1.0,82.6,0.7,12.1,Indumentaria,13000000.0,73466.83,0.7,0.0095423261106077,0.11958557972190975,1.1411245998325381,0.027237028991561534,0.11658733649727977,3.1754926642253496,55.15829580879806,62838.87213262247,2024-11-18,1124.3333333333333,55.88989516687442
CHERRY PICKER,2024,48,81.80824825769166,844.5033663097059,20562.0,644973.0,703.0,6303.0,30.98,126.0,1566.8493076661566,7427.049295852456,6519.0,1635.0,290.0,191.0,30.98,126.0,5847.0,430299.0,3.4699999999999998,Primavera,926.3116145673976,2024-11-25,1,0,0,0,0,0,0,0,0,Black Friday,2024-11-01,1.9,6.4,45.7,2.4,35070.96,5591.0,15.94,45.02,150.6,1.0,82.6,0.7,12.1,Indumentaria,13000000.0,73466.83,0.7,0.009772502104739268,0.13398435131044042,1.3093623551834044,0.03418928119832701,0.11637019666812469,3.978613376991132,66.00690289921768,62838.87213262247,2024-11-25,1124.3333333333333,55.88989516687442
CHERRY PICKER,2024,49,73.72020811184383,929.9828790881273,27303.0,717701.0,784.0,8385.0,27.490000000000002,139.0,1301.3020168681887,7428.734412247556,7305.0,1612.0,278.0,219.0,27.490000000000002,139.0,6526.0,428359.0,3.64,Primavera,1003.7030871999712,2024-12-02,0,0,0,0,0,0,0,0,0,Ninguno,2024-12-01,1.6,6.4,45.7,2.7,36017.87,5765.5,16.01,46.03,152.3,1.1,82.2,-0.4,10.1,Indumentaria,13000000.0,73466.83,0.7,0.011683138242805848,0.110910301620528,1.2957803863839221,0.028714793246163425,0.09403087769367835,2.7000772117292544,58.639151266255986,64476.51411320558,2024-12-02,1121.1290322580646,57.51034203738664
CHERRY PICKER,2024,50,86.26145216906833,715.5951225637878,34044.0,589524.0,955.0,6354.0,37.11,122.0,1354.9197016359683,5512.595710059152,7285.0,1969.0,255.0,185.0,37.11,122.0,6505.0,418565.0,3.34,Primavera,801.8565747328561,2024-12-09,0,0,0,0,0,0,0,0,0,Ninguno,2024-12-01,1.6,6.4,45.7,2.7,36017.87,5765.5,16.01,46.03,152.3,1.1,82.2,-0.4,10.1,Indumentaria,13000000.0,73466.83,0.7,0.010778187147597044,0.11262120279568583,1.2138524005193814,0.028051932792856303,0.090326127925726,2.533822470011407,57.4557309540151,64476.51411320558,2024-12-09,1121.1290322580646,57.51034203738664
CHERRY PICKER,2024,51,82.62600921658986,772.189198156682,34176.0,584109.0,992.0,6492.0,48.19,155.0,2167.257105990783,7122.081649769585,7521.0,1932.0,291.0,230.0,48.19,155.0,6622.0,416436.0,3.53,Verano,854.8152073732718,2024-12-16,0,0,0,0,0,0,0,0,0,Ninguno,2024-12-01,1.6,6.4,45.7,2.7,36017.87,5765.5,16.01,46.03,152.3,1.1,82.2,-0.4,10.1,Indumentaria,13000000.0,73466.83,0.7,0.011114363928650303,0.118944731693882,1.3219950354414707,0.02902621722846442,0.08329234800059462,2.4176617865341137,55.36976465895493,64476.51411320558,2024-12-16,1121.1290322580646,57.51034203738664
CHERRY PICKER,2024,52,80.37999078341014,782.9734470046083,43030.0,813396.0,743.0,7897.0,14.03,60.0,792.9201474654378,3180.990783410138,6665.0,1165.0,135.0,103.0,14.03,60.0,6142.0,260860.0,3.96,Verano,863.3534377880184,2024-12-23,0,0,0,0,0,0,1,0,0,Navidad,2024-12-01,1.6,6.4,45.7,2.7,36017.87,5765.5,16.01,46.03,152.3,1.1,82.2,-0.4,10.1,Indumentaria,13000000.0,73466.83,0.7,0.009708678183812066,0.09914821413253239,0.9625981035124445,0.017267023007204275,0.10818302931818323,1.8679988562261245,39.13878469617404,64476.51411320558,2024-12-23,1121.1290322580646,57.51034203738664
CHERRY PICKER,2025,1,81.62219554116328,540.9247622368913,37177.0,687745.0,622.0,6043.0,6.1899999999999995,31.0,237.55289450741066,1355.8244471291569,4801.0,800.0,79.0,45.0,6.1899999999999995,31.0,4425.0,161422.0,4.16,Verano,622.5469577780545,2024-12-30,0,0,0,0,0,0,0,0,0,Ninguno,2024-12-01,1.6,6.4,45.7,2.7,36017.87,5765.5,16.01,46.03,152.3,1.1,82.2,-0.4,10.1,Indumentaria,13000000.0,73466.83,0.7,0.008786686926113603,0.08951261992998366,0.7865193672609635,0.016730774403529065,0.13122539476071265,2.1955024757555286,33.6225786294522,64476.51411320558,2024-12-30,1121.1290322580646,57.51034203738664
CHERRY PICKER,2025,2,70.68229355736464,414.63179271962025,37057.0,590928.0,654.0,5332.0,10.21,34.0,580.841954685352,1415.7280561388193,4545.0,880.0,79.0,54.0,10.21,34.0,4176.0,197178.0,3.88,Verano,485.3140862769849,2025-01-06,0,0,0,0,0,0,0,0,0,Ninguno,2025-01-01,-0.7,7.9,44.4,2.2,36810.27,5934.5,16.12,47.38,152.1,-0.1,83.6,1.7,15.885,Indumentaria,13000000.0,73466.83,0.7,0.009023095876316573,0.07776290186039389,0.7016621191069304,0.017648487465256227,0.10807690146386031,1.907393840768671,43.38349834983498,67700.71317983941,2025-01-06,1206.774193548387,56.100564249532795
