empresa,anio_iso,semana_iso,Fecha,periodo_m,tc_prom_mes,cpm_GADS,invest_GADS,Índice Estimador Mensual de Actividad Económica,IPC Prendas de vestir y calzado,Tasa de desocupación abierta,Índice de Confianza del Consumidor,invest_total_paid,evt_Dia de la Madre,Brecha Cambiaria (%),revenue_GADS,evt_Carnaval,bounce_rate_GA,evt_Navidad,average_sessions_durations_GA,Variación IPC (%) General,transactions_GADS,Índice Ventas en Supermercados y Shoppings,ticket_est_m,Ticket_promedio_num,evt_San Valentin,Variación Ventas en Supermercados y Shoppings,evt_Cyber Monday,evt_Hot Sale,evt_Dia del Padre,impressions_GADS,Variación Estimador Mensual de Actividad Económica,cpm_META,Costo_fijo_num,impressions_META,Margen_pct,evt_Semana Santa,evt_Black Friday,invest_META,ticket_usd,revenue_META,Salario real,transactions_GA,Ticket_promedio_usd,Costo_fijo_usd,ticket_est_usd,invest_META_usd,invest_GADS_usd,revenue_META_usd,revenue_GADS_usd,ticket_usd_original,invest_META_pesos,invest_GADS_pesos,revenue_META_pesos,revenue_GADS_pesos
LA PAÑALERA,2025,25,2025-06-16,2025-06-01,1182.0,1.1339909341471297,274.9757916666667,151.1,0.5,7.6,45.48,445.0015,0,0.267,27672.008388888888,0,0.28,0,114.22052761747732,1.6,590.57,84.5,71792.31750260573,73279.2,0,-0.3,0,0,0,242485.0,-0.6,1.2973119817895111,,131060.0,,0,0,170.02570833333334,61.99593908629441,25777.22234027777,16.79,1218.0,61.99593908629441,,60.738001271240044,170.02570833333334,274.9757916666667,25777.22234027777,27672.008388888888,61.99593908629441,170.02570833333334,274.9757916666667,25777.22234027777,27672.008388888888
LA PAÑALERA,2025,26,2025-06-23,2025-06-01,1182.0,1.1752784866411476,253.30189583333333,151.1,0.5,7.6,45.48,399.3826875,0,0.267,29642.44065277778,0,0.27,0,111.0916489738146,1.6,597.56,84.5,71792.31750260573,73279.2,0,-0.3,0,0,0,215525.0,-0.6,1.394619285382417,,104746.0,,0,0,146.08079166666667,61.99593908629441,22625.76563888889,16.79,1156.0,61.99593908629441,,60.738001271240044,146.08079166666667,253.30189583333333,22625.76563888889,29642.44065277778,61.99593908629441,146.08079166666667,253.30189583333333,22625.76563888889,29642.44065277778
LA PAÑALERA,2025,27,2025-06-30,2025-06-01,1182.0,1.419696075730076,311.08806320220145,151.1,0.5,7.6,45.48,458.5402471707197,0,0.267,40811.33379312846,0,0.32,0,116.63154205607476,1.6,726.9399999999999,84.5,71792.31750260573,73279.2,0,-0.3,0,0,0,219123.0,-0.6,1.5529292368539376,,94951.0,,0,0,147.45218396851823,61.99593908629441,30014.083233536752,16.79,1343.0,61.99593908629441,,60.738001271240044,147.45218396851823,311.08806320220145,30014.083233536752,40811.33379312846,61.99593908629441,147.45218396851823,311.08806320220145,30014.083233536752,40811.33379312846
LA PAÑALERA,2025,28,2025-07-07,2025-07-01,1283.3870967741937,1.2414568507257688,337.89972563053976,150.9,-0.9,,46.37,458.6522518950012,0,1.306,32792.43899254674,0,0.32,0,109.32628454832128,1.9,632.8,82.7,73168.63094180214,73279.2,0,-2.1,0,0,0,272180.0,-0.1,1.3699305265694193,,88145.0,,0,0,120.75252626446148,57.098283272590166,22956.872670507448,16.88,1123.0,57.098283272590166,,57.01212917420802,120.75252626446148,337.89972563053976,22956.872670507448,32792.43899254674,57.098283272590166,120.75252626446148,337.89972563053976,22956.872670507448,32792.43899254674
LA PAÑALERA,2025,29,2025-07-14,2025-07-01,1283.3870967741937,1.1244965885960392,257.44,150.9,-0.9,,46.37,363.2014551724138,0,1.306,28871.57012413793,0,0.31,0,108.48383851087914,1.9,553.95,82.7,73168.63094180214,73279.2,0,-2.1,0,0,0,228938.0,-0.1,1.3815816275739543,,76551.0,,0,0,105.7614551724138,57.098283272590166,21489.70455172414,16.88,1131.0,57.098283272590166,,57.01212917420802,105.7614551724138,257.44,21489.70455172414,28871.57012413793,57.098283272590166,105.7614551724138,257.44,21489.70455172414,28871.57012413793
LA PAÑALERA,2025,30,2025-07-21,2025-07-01,1283.3870967741937,1.396109970030836,257.6144,150.9,-0.9,,46.37,362.5606068965517,0,1.306,26520.646124137933,0,0.29,0,106.97852090032154,1.9,513.66,82.7,73168.63094180214,73279.2,0,-2.1,0,0,0,184523.0,-0.1,1.3213578799157892,,79423.0,,0,0,104.94620689655171,57.098283272590166,20069.00988275862,16.88,1020.0,57.098283272590166,,57.01212917420802,104.94620689655171,257.6144,20069.00988275862,26520.646124137933,57.098283272590166,104.94620689655171,257.6144,20069.00988275862,26520.646124137933
LA PAÑALERA,2025,31,2025-07-28,2025-07-01,1283.3870967741937,2.3243909282903386,314.9224293103448,150.9,-0.9,,46.37,468.1981166666666,0,1.306,30609.909811494254,0,0.26,0,108.8248597684688,1.9,570.16,82.7,73168.63094180214,73279.2,0,-2.1,0,0,0,135486.0,-0.1,1.58450686786778,,96734.0,,0,0,153.27568735632184,57.098283272590166,26065.625291666667,16.88,1089.0,57.098283272590166,,57.01212917420802,153.27568735632184,314.9224293103448,26065.625291666667,30609.909811494254,57.098283272590166,153.27568735632184,314.9224293103448,26065.625291666667,30609.909811494254
LA PAÑALERA,2025,32,2025-08-04,2025-08-01,1326.2903225806451,3.1589574268869542,385.8919213536566,,-0.3,,39.94,567.0932533726665,0,0.078,39793.07414009033,0,0.27,0,111.87751206915908,1.9,702.5699999999999,,74875.57367677962,73279.2,0,,0,0,0,122158.0,,1.8301501077579805,,99009.0,,0,0,181.20133201900987,55.25125136811383,33437.06972358821,,1337.0,55.25125136811383,,56.45488955320852,181.20133201900987,385.8919213536566,33437.06972358821,39793.07414009033,55.25125136811383,181.20133201900987,385.8919213536566,33437.06972358821,39793.07414009033
LA PAÑALERA,2025,33,2025-08-11,2025-08-01,1326.2903225806451,2.360924181777544,248.79182935153585,,-0.3,,39.94,383.85963139931744,0,0.078,25223.76040273037,0,0.25,0,106.60034988236714,1.9,495.69,,74875.57367677962,73279.2,0,,0,0,0,105379.0,,1.432456990039151,,94291.0,,0,0,135.06780204778158,55.25125136811383,24281.80076450512,,1060.0,55.25125136811383,,56.45488955320852,135.06780204778158,248.79182935153585,24281.80076450512,25223.76040273037,55.25125136811383,135.06780204778158,248.79182935153585,24281.80076450512,25223.76040273037
LA PAÑALERA,2025,34,2025-08-18,2025-08-01,1326.2903225806451,2.472044651258854,266.6693447098976,,-0.3,,39.94,406.4832696245734,0,0.078,28058.547699658702,0,0.28,0,112.05881949210706,1.9,550.18,,74875.57367677962,73279.2,0,,0,0,0,107874.0,,1.4073149425723293,,99348.0,,0,0,139.81392491467577,55.25125136811383,25536.703583617746,,1060.0,55.25125136811383,,56.45488955320852,139.81392491467577,266.6693447098976,25536.703583617746,28058.547699658702,55.25125136811383,139.81392491467577,266.6693447098976,25536.703583617746,28058.547699658702
LA PAÑALERA,2025,35,2025-08-25,2025-08-01,1326.2903225806451,2.3459043075674844,315.8197133105802,,-0.3,,39.94,452.61392491467575,0,0.078,35359.68783617747,0,0.31,0,121.21786800594184,1.9,658.83,,74875.57367677962,73279.2,0,,0,0,0,134626.0,,1.5255633180632506,,89668.0,,0,0,136.79421160409555,55.25125136811383,31488.28616382253,,1297.0,55.25125136811383,,56.45488955320852,136.79421160409555,315.8197133105802,31488.28616382253,35359.68783617747,55.25125136811383,136.79421160409555,315.8197133105802,31488.28616382253,35359.68783617747
LA PAÑALERA,2025,36,2025-09-01,2025-09-01,1415.6666666666667,4.066037982278899,395.190429611633,,,,39.81,526.8454364565447,0,0.647,38596.35061377544,0,0.26,0,118.56298560692905,,631.24,,,73279.2,0,,0,0,0,97193.0,,2.060489973314213,,63895.0,,0,0,131.65500684491164,51.76303272898516,28915.830148530044,,1328.0,51.76303272898516,,,131.65500684491164,395.190429611633,28915.830148530044,38596.35061377544,51.76303272898516,131.65500684491164,395.190429611633,28915.830148530044,38596.35061377544
LA PAÑALERA,2025,37,2025-09-08,2025-09-01,1415.6666666666667,3.336956155260037,299.8388583747354,,,,39.81,454.7045714187715,0,0.647,28122.336912641444,0,0.29,0,106.23047103569338,,525.8000000000001,,,73279.2,0,,0,0,0,89854.0,,1.82594516287448,,84814.0,,0,0,154.86571304403608,51.76303272898516,24533.45944049088,,1070.0,51.76303272898516,,,154.86571304403608,299.8388583747354,24533.45944049088,28122.336912641444,51.76303272898516,154.86571304403608,299.8388583747354,24533.45944049088,28122.336912641444
LA PAÑALERA,2025,38,2025-09-15,2025-09-01,1415.6666666666667,3.264936867861233,252.37635494880547,,,,39.81,460.9999180887372,0,0.647,22600.76735153584,0,0.3,0,110.66457315654804,,443.74,,,73279.2,0,,0,0,0,77299.0,,1.9610058009506115,,106386.0,,0,0,208.6235631399317,51.76303272898516,22119.13053924915,,947.0,51.76303272898516,,,208.6235631399317,252.37635494880547,22119.13053924915,22600.76735153584,51.76303272898516,208.6235631399317,252.37635494880547,22119.13053924915,22600.76735153584
MIDWAY,2023,40,2023-10-02,2023-10-01,930.1129032258063,,,148.3,11.0,5.7,45.11,114.72295744680852,0,167.74,,0,,0,,8.3,0.0,100.2,35572.18888987995,94564.14,0,8.5,0,0,0,0.0,-0.8,0.2474498727339971,,463621.0,,0,0,114.72295744680852,101.66952815301647,936.3375957446808,16.93,0.0,101.66952815301647,,38.245022476850835,114.72295744680852,,936.3375957446808,,101.66952815301649,114.72295744680852,,936.3375957446808,
MIDWAY,2023,41,2023-10-09,2023-10-01,930.1129032258063,,,148.3,11.0,5.7,45.11,195.1774507838745,1,167.74,,0,,0,,8.3,0.0,100.2,35572.18888987995,94564.14,0,8.5,0,0,0,0.0,-0.8,0.2444004307352451,,798597.0,,0,0,195.1774507838745,101.66952815301647,1663.0926060918252,16.93,0.0,101.66952815301647,,38.245022476850835,195.1774507838745,,1663.0926060918252,,101.66952815301649,195.1774507838745,,1663.0926060918252,
MIDWAY,2023,42,2023-10-16,2023-10-01,930.1129032258063,,,148.3,11.0,5.7,45.11,200.5648736842105,0,167.74,,0,,0,,8.3,0.0,100.2,35572.18888987995,94564.14,0,8.5,0,0,0,0.0,-0.8,0.1935466776074855,,1036261.0,,0,0,200.5648736842105,101.66952815301647,1718.7941684210527,16.93,0.0,101.66952815301647,,38.245022476850835,200.5648736842105,,1718.7941684210527,,101.66952815301649,200.5648736842105,,1718.7941684210527,
MIDWAY,2023,43,2023-10-23,2023-10-01,930.1129032258063,,,148.3,11.0,5.7,45.11,116.62972631578948,0,167.74,,0,,0,,8.3,0.0,100.2,35572.18888987995,94564.14,0,8.5,0,0,0,0.0,-0.8,0.1967590709059567,,592754.0,,0,0,116.62972631578948,101.66952815301647,1279.3569157894738,16.93,0.0,101.66952815301647,,38.245022476850835,116.62972631578948,,1279.3569157894738,,101.66952815301649,116.62972631578948,,1279.3569157894738,
MIDWAY,2023,44,2023-10-30,2023-10-01,930.1129032258063,,,148.3,11.0,5.7,45.11,118.2730947368421,0,167.74,,0,,0,,8.3,0.0,100.2,35572.18888987995,94564.14,0,8.5,0,0,0,0.0,-0.8,0.3047136887937294,,388145.0,,0,0,118.2730947368421,101.66952815301647,733.5886736842106,16.93,0.0,101.66952815301647,,38.245022476850835,118.2730947368421,,733.5886736842106,,101.66952815301649,118.2730947368421,,733.5886736842106,
MIDWAY,2023,45,2023-11-06,2023-11-01,944.6666666666666,,,146.5,10.0,5.7,47.51,672.3734214139145,0,154.924,,0,,0,,12.8,0.0,91.2,37802.05233129681,94564.14,0,-9.0,1,0,0,0.0,-1.2,0.6485327104452371,,1036761.0,,0,0,672.3734214139145,100.10318278052223,6583.176311749843,16.37,0.0,100.10318278052223,,40.01628687152097,672.3734214139145,,6583.176311749843,,100.10318278052225,672.3734214139145,,6583.176311749843,
MIDWAY,2023,46,2023-11-13,2023-11-01,944.6666666666666,,,146.5,10.0,5.7,47.51,55.90234343434344,0,154.924,,0,,0,,12.8,0.0,91.2,37802.05233129681,94564.14,0,-9.0,0,0,0,0.0,-1.2,0.2503777609119972,,223272.0,,0,0,55.90234343434344,100.10318278052223,704.0432727272728,16.37,0.0,100.10318278052223,,40.01628687152097,55.90234343434344,,704.0432727272728,,100.10318278052225,55.90234343434344,,704.0432727272728,
MIDWAY,2023,47,2023-11-20,2023-11-01,944.6666666666666,,,146.5,10.0,5.7,47.51,84.60149494949495,0,154.924,,0,,0,,12.8,0.0,91.2,37802.05233129681,94564.14,0,-9.0,0,0,0,0.0,-1.2,0.2763995992913545,,306084.0,,0,1,84.60149494949495,100.10318278052223,1345.8861010101011,16.37,0.0,100.10318278052223,,40.01628687152097,84.60149494949495,,1345.8861010101011,,100.10318278052225,84.60149494949495,,1345.8861010101011,
MIDWAY,2023,48,2023-11-27,2023-11-01,944.6666666666666,,,146.5,10.0,5.7,47.51,86.11650505050505,0,154.924,,0,,0,,12.8,0.0,91.2,37802.05233129681,94564.14,0,-9.0,0,0,0,0.0,-1.2,0.2756813243308728,,312377.0,,0,0,86.11650505050505,100.10318278052223,1075.5764646464645,16.37,0.0,100.10318278052223,,40.01628687152097,86.11650505050505,,1075.5764646464645,,100.10318278052225,86.11650505050505,,1075.5764646464645,
MIDWAY,2023,49,2023-12-04,2023-12-01,977.9032258064516,,,143.4,17.2,5.7,39.81,140.89516817661146,0,77.033,,0,,0,,25.5,0.0,82.1,44575.32801234743,94564.14,0,-10.0,0,0,0,0.0,-2.1,0.2700010121583411,,521832.0,,0,0,140.89516817661146,96.7009183572489,1890.6424621472456,14.2,0.0,96.7009183572489,,45.582555447229765,140.89516817661146,,1890.6424621472456,,96.7009183572489,140.89516817661146,,1890.6424621472456,
MIDWAY,2023,50,2023-12-11,2023-12-01,977.9032258064516,,,143.4,17.2,5.7,39.81,167.6379861894573,0,77.033,,0,,0,,25.5,0.0,82.1,44575.32801234743,94564.14,0,-10.0,0,0,0,0.0,-2.1,0.3737322761279259,,448551.0,,0,0,167.6379861894573,96.7009183572489,3505.816012254425,14.2,0.0,96.7009183572489,,45.582555447229765,167.6379861894573,,3505.816012254425,,96.7009183572489,167.6379861894573,,3505.816012254425,
MIDWAY,2023,51,2023-12-18,2023-12-01,977.9032258064516,,,143.4,17.2,5.7,39.81,205.5560849056604,0,77.033,,0,,0,,25.5,0.0,82.1,44575.32801234743,94564.14,0,-10.0,0,0,0,0.0,-2.1,0.448537218225631,,458281.0,,0,0,205.5560849056604,96.7009183572489,1828.3634716981128,14.2,0.0,96.7009183572489,,45.582555447229765,205.5560849056604,,1828.3634716981128,,96.7009183572489,205.5560849056604,,1828.3634716981128,
MIDWAY,2023,52,2023-12-25,2023-12-01,977.9032258064516,,,143.4,17.2,5.7,39.81,145.93224528301886,0,77.033,,0,,1,,25.5,0.0,82.1,44575.32801234743,94564.14,0,-10.0,0,0,0,0.0,-2.1,0.3516465065603338,,414997.0,,0,0,145.93224528301886,96.7009183572489,750.3997924528302,14.2,0.0,96.7009183572489,,45.582555447229765,145.93224528301886,,750.3997924528302,,96.7009183572489,145.93224528301886,,750.3997924528302,
